Feature ID	Taxon	Confidence
ea1c3aff9f5960da7ffaa589f538ac57	D_0__Eukaryota	0.9999999999999809
e3b5260bec4f2e1c87e7257710dd96f6	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9789231761231596
0e2f6e1782ea48cc870996fcd539a4a0	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9786411325879096
06c5a5f5590239a544f180b5f243f943	D_0__Eukaryota	0.9999999999999865
7938e55fbc929fe706a697010d10a9ad	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9790098341014561
7548d0d4ce4332f0b02dfaf1f5eae8c6	D_0__Eukaryota	1.0000000000000142
ebe68f248382b761037a713eb20d2e34	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Trebouxiophyceae;D_5__Chlorella sp. VI4;D_6__Chlorella sp. VI4	0.9044547014801199
5acfdd6aee725974a64d08dd09468113	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175410498925
47d7e0ced19d68cfa33de3381ffbb8e7	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Trebouxiophyceae;D_5__Chlorella sp. VI4;D_6__Chlorella sp. VI4	0.9027779724660207
c34c3dfd1cea962088f1daacba18a4c7	D_0__Eukaryota	1.0000000000000087
719143be904bd977f9408d50c9f0bb02	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175441417943
9dda4fe7dd3056e95e213d6339ac8863	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9770946951357636
ce32040eb139416fa55ee6f617d43d38	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Trebouxiophyceae;D_5__Chlorella sp. VI4;D_6__Chlorella sp. VI4	0.90288660260497
caed2293a26aa0b1f7267f081d10b636	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175417206146
3b5f264fa1c41eac6742a976fc757b51	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175404716831
37db1f4437db2af68d8ac832f2ce8e08	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9753309128390537
bc31eff0335443e5ebb88e5a328152e3	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9802830651686857
296f1b414634740432e2976009db6de9	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9765154411715709
1336df2281d6b1e6e2c3e15bf2a3d33f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Eutardigrada;D_8__Parachela	0.9887963981622399
d85eb0c12d092b60d6d75a416d371cf1	D_0__Eukaryota	0.9999999999999959
6433ce2bb96716bdc75af3a07a84ae2e	D_0__Eukaryota	1.0000000000000118
647748cdd28080e93c6f9fc33055248d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Glissomonadida;D_5__Orciraptor;D_6__metagenome	0.8767922814073331
cfd43704222d373a7899a0f4cc4deb33	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Eutardigrada;D_8__Parachela;D_9__Richtersius coronifer	0.7911741602510087
dc42d5ec5de026fb5ff9b3ae42e63d78	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.978582918717297
130f23df481a2236ac9b2e16441e5da0	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9784905451416489
ad74e93fbba4e80cdfa10c5a0298a5c9	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Eutardigrada;D_8__Parachela	0.9888862027378688
2b7f68b4ce03d0d911adbef5feecace6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Eutardigrada;D_8__Parachela	0.987476457937945
ed576b235190f75a828abf700f407f3c	D_0__Eukaryota	0.9999999999999936
5cb7def220b759cdcf91ad4b9920c041	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Cercomonadidae;D_5__Cercomonas;D_6__Cercomonas vacuolata	0.9554578060230182
6b6843124de18e686474f641d7a47b88	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9988731357062389
60d082d818648599d44104c91c5f7efd	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_11__Poales	0.9009344683969045
589b2aee0adfea1acec7bf118cd75f7b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175411841245
543f4ba132714b6472fa479615b2fb6c	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.985110183278971
d51ef8fd072a375d42778bf44b8cba13	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Vampyrellidae	0.8209781349179892
54641c9c713437f3964a6ec1685cf49d	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcales sp. VII3;D_6__Chlorococcales sp. VII3	0.9744181514212648
59562835862d86e143b902c3ff4967c6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Eutardigrada;D_8__Parachela	0.9879036162966778
29f982b4717f7cf8ae5345380cd384ec	D_0__Eukaryota	0.9999999999999869
94dff021263479c89684caf7325c5849	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Bdelloidea;D_8__Adinetida	0.9989175433556204
